-25.6298369531704,31.314991690354
-25.3596614494398,51.8152520034309
-17.5970755854382,27.6494983210289
-27.8234463540718,55.6988380402452
-27.2856993655511,69.7817273517554
-8.71603662366781,65.1360846768129
-20.7210706509308,55.1622651489084
-31.0527390828179,38.3669570525857
-22.0147278627941,56.9091162672229
-21.2563233472166,57.9204802419916
-22.1003580574557,55.6164299024674
-21.6931604738342,51.8042907069926
-23.4395424367412,35.9939732021745
-23.6037400170407,36.2536919274414
-23.6480019332148,36.254037216824
-23.5609818832419,35.828541233276
-23.4014197765047,35.0874747256995
-25.129155757592,35.6190629370697
-21.7176157590225,56.8702380628032
-22.950393371876,34.9952461316013
-21.8105451976057,55.79612046073
-23.669850248857,35.4223200113154
-21.9050725825964,55.9288399643386
-24.9099084079762,38.5378138775644
-37.8481142672345,72.7466847709999
-23.6686956110825,58.604648182455
-55.2834769594937,20.2732569628484
-22.1293864350609,33.6579328375012
-52.3231828170375,42.4590066337767
-8.39891354283231,18.4764164399286
-18.8832475668284,43.5198535459833
-21.8782939366795,55.6590963015519
-22.0006601440342,55.4526107837898
-9.26335718007473,20.2374176160847
-22.926714469626,34.5513914445941
-47.1254703122151,32.7191215116763
-29.5426174111135,54.8259379975749
-23.1929448692566,35.174591263291
-1.53042325050541,25.0733464960973
-21.8877330221755,55.7212844401561
-25.5531110139469,35.3629016558551
-23.2009810402804,35.1868545347713
-14.2959997219546,38.8812674271376
-22.3833001492234,35.9004125868282
-23.3883995951577,35.2515324242869
-23.5674634751695,34.9967047813074
-21.8875207973045,55.7490131312641
-21.8348102832329,55.6876031777863
-21.7858100581464,57.3809979035119
-21.9481638296689,55.8337776597305
-8.68424220863939,62.9918172927387
17.1930921789845,50.3372333364906
-19.3335381681223,29.2114906332921
-19.5301375360413,29.4014850860112
-19.5429315726059,29.3827230222928
-19.4844621596311,29.5897082160735
-1.13450314055983,60.1534044838771
-34.784022877731,69.883833545038
17.0374819133808,5.16013781664101
-14.9834090243804,17.464972156147
-20.2822072839355,29.6588031692561
-13.2733478902194,27.3425731030866
-19.2020564708517,28.272183293018
-19.1721561781117,28.2808388921055
-19.2603238319228,28.2171498307004
-19.0975997503405,28.3379728012537
0.215445082130434,21.0382422492835
-19.1868643204713,28.123445480952
-24.9685249811637,55.7309839656292
-19.1887533138613,28.1123676508092
-19.180632299453,28.1100902207955
-24.7320062031765,55.2110881185331
-24.8341989432852,55.5080656434591
-11.482821048359,33.985776042264
-19.8933225302911,29.9254579198784
-19.5416480946902,30.4219985029036
-24.8814969257279,55.3420605121255
-19.9880731788851,29.9483393873014
-20.320141056924,29.7855288972729
-39.6977982970302,48.7808050077651
-18.9009197445445,43.0763089655694
