234,-29.8390113553706,58.9537255126168
234,-30.0530881446618,58.6826887321924
234,-30.4258443212614,59.1340334871043
234,-30.4076908268784,59.14940616022
234,-29.9293137826751,59.1408523402894
234,-30.1744258056217,58.6138497742945
234,-30.1015856577386,58.8062314024288
234,-29.9942994150919,58.8130743820057
234,-29.5518669000561,58.708346342369
234,-30.4326868958994,58.9677060244447
234,-29.9774726357916,58.5688967797463
234,-30.0013528675143,58.6212361159814
234,-29.9200963522031,58.7447739192443
234,-29.9185511641627,58.7148111462742
234,-30.0697695174979,58.943503965422
234,-30.096493752933,59.1888763010246
234,-29.8403856848897,59.0036531641013
234,-30.1295486406216,59.1170597733506
234,-29.7797264714169,58.932142185729
234,-30.1726982397789,58.814607762279
234,-30.1671967733807,58.8256528461627
234,-29.3667327088059,58.2275768949101
234,-30.3264791579793,59.163125590865
234,-29.9867759158336,59.1646395644788
234,-30.0236870226346,59.1682842595754
234,-30.2609160584164,59.0338882114496
234,-29.9242247948138,58.9988256944269
234,-29.9338662123641,59.1353451836077
234,-30.2777741576259,58.9597141906368
234,-30.0911502018009,58.8671500152946
234,-30.016774590687,59.1338383695339
234,-30.0848193385167,59.184338963428
234,-29.7054187948136,58.4545328169442
234,-29.6637261106037,58.9045280929087
234,-29.851594720206,59.062539027941
234,-30.4225947932209,59.0929634085535
234,-30.332592847635,59.0810942988694
234,-30.0163935458781,59.1782047990579
234,-30.2879933149525,59.0285753370319
234,-30.2296712949787,59.1046106164316
234,-29.9274879444566,58.618383789266
234,-29.9339283074727,58.6029096510042
234,-30.0113250579215,59.033959750453
234,-30.0229044448158,59.0495885909712
234,-30.1407963617207,58.7522157227695
234,-30.1497301341161,58.7611665102583
234,-30.1514558179948,58.7700552943065
234,-30.1497492175104,58.7589481898416
234,-30.1859423542779,58.7415117424279
234,-30.1559131492713,58.7756398528824
234,-30.2740025753781,58.770001159417
234,-30.1930549770414,58.7526653856025
234,-30.1843407959486,58.7182038691211
234,-30.2289998856483,58.7640672820588
234,-30.1648715901471,58.6769943672977
234,-30.1555846816794,58.7090824901848
234,-30.1447438784997,58.7123169583655
234,-29.2445064827974,58.5071747807264
234,-29.2499503970476,58.5027840928733
234,-30.2792248965982,59.1050375476177
234,-30.233997573684,59.2299923663642
234,-30.2912457700347,59.1739142461685
234,-30.2335049332559,58.7641060792161
234,-30.2452658259689,58.7586611611405
234,-30.2323269094729,58.7962639689078
234,-30.2247240651715,58.7374086408676
234,-30.2713855621539,58.7599954253426
234,-29.408365988796,58.6294760388262
234,-30.0896723727813,58.8294230749579
234,-30.0076239975604,58.8353736237534
234,-30.0108889336893,58.7699563853927
234,-30.0276951576451,59.0163524683951
234,-30.2384619978152,58.8162831750098
234,-30.0997261412274,59.0225176837756
234,-30.0835370540074,59.0190507825417
234,-30.1257783255982,59.03161565217
234,-29.3028850321363,58.5298559062933
234,-29.9502296328808,59.0134689395931
234,-29.6160747466314,58.575785700066
234,-29.7593089910406,58.6857158801155
234,-29.9453847231239,58.6329574450161
234,-29.212025634745,58.4059580580355
234,-30.2236988898842,58.7518199654915
234,-30.1985252771389,58.9545946273403
234,-30.233562246992,58.7574511174774
234,-30.0926661790586,58.690793546095
234,-30.2399670564082,59.1645984307397
234,-29.2751133566492,58.5107626727065
234,-29.2609985265025,58.475147025838
234,-29.2687118231722,58.5218006386603
234,-29.2098714483937,58.5534685300137
234,-29.3661838807857,58.5037727765385
234,-29.9764438382725,59.0037107332815
234,-29.9892575860728,58.9805266445149
234,-29.9910976492002,58.9761054729242
234,-30.0071058846851,59.0006462501492
