-30.3625422220707,59.1022686420802,-29.2301678449988,58.3035598268453
-34.5368902423716,52.7191662735934,-31.0758229427318,70.2777171688257
1.51431008286491,51.4901812613313,1.71423238165009,50.9123234950695
-8.81286433594258,65.8878742721132,-7.22078230848943,68.0808737055692
-17.5560524915875,66.7302078420841,-17.3099178944499,67.3763060755953
-16.3168094676325,59.2477999229115,-16.0800144973133,59.9486694732411
-19.4744863782182,61.258116713249,-19.008091311897,61.6908959090459
-32.7799943235702,68.7707128668092,-32.10593707034,69.5681945424634
-11.9884581167348,68.5682447281989,-10.1135893107259,69.6468749649864
-25.885130334018,55.1844954363983,-25.6025144676901,57.8445214402075
-20.1961113741915,63.2277227179529,-19.7169208642516,66.739908748576
-10.150572733368,20.3828719752785,-9.48646061606,21.3300589634404
-3.65047029582554,57.2577354342965,-3.27699720697026,57.6716226722011
-17.161319730373,68.131800841318,-17.0604620397711,66.9715911326506
-11.6329628456255,30.6636412711981,-10.6109588536182,31.5251189335319
-24.7863296084227,36.8515444179229,-22.3985548706052,38.2625620958301
-25.9109159910213,58.7706590061565,-25.3830273897089,59.8201042956458
-14.9313365562863,66.5100280996319,-14.8587095047167,69.7402890946097
-29.8013113906416,64.4761417828657,-29.1447905078519,65.019556164802
18.5686430177319,54.8759296326996,19.1219300643106,53.2225493175802
-18.7228906430676,61.4665132252006,-17.8875484629069,62.1461779395149
-49.3163122716697,32.5710524427821,-48.5099531193461,33.7220004709623
-20.4320295802353,28.7693032942335,-19.9994548276269,27.8291568412534
-16.2499640628733,67.8755389587586,-16.1056530642595,68.1919749679379
-19.0712052557518,56.8934881297099,-18.8242484183041,57.6889672332625
-18.4427595292541,65.2531435327213,-17.6127563347826,64.1892326022618
-19.0891034991766,60.3297217987398,-17.9952217192579,61.0736145539585
-23.1809674672937,29.4555455414294,-23.0210715608323,29.0565583872214
-16.588720310936,27.2442700776039,-16.3519007033717,27.7648464545123
-49.5395938877002,26.9588373108592,-48.9289677230516,27.5393464507134
-53.4796503458277,62.4101996134399,-49.2329924955202,58.6728589735353
-14.826356154441,23.840469094941,-11.5989616732657,25.1350467562823
-13.9605487864606,50.540644442901,-13.7820319255356,49.7910036238697
-45.0526417740313,42.64422687524,-45.0032944105032,42.4919036341137
-3.73121917486435,17.4894289522748,-3.38669337910897,17.748817383525
-23.7594995639418,53.2768932310399,-23.5980358881371,54.5186507525048
-8.55649606316262,68.6114412192181,-7.6052122036416,70.4634639970411
-7.56857873956651,58.9425820078398,-6.98830074292743,60.6636590201417
-17.0331699029732,28.3508587501924,-16.9725197567682,28.1187266799742
-32.4428969618293,65.7460268414791,-32.2630111109462,65.943851415608
-48.9886921942672,27.7198681177986,-44.2662828530943,30.5211428710517
17.772240430474,52.4675068903659,18.5761213587371,53.78180879822
-35.3363463722913,66.9192937878137,-34.9482691584452,67.3613492586311
-29.4387061056486,55.7130075682178,-29.3778092692525,56.3029058713927
-15.7053746806726,27.9301078995466,-15.6185259686526,27.6012681046352
-38.6068024537512,44.7241507335367,-33.0558291371999,41.8621895237542
-12.9167234673875,32.1241173080588,-12.8351343837499,31.7618431551317
-19.6049405377282,23.3874356959322,-18.8847074874059,22.4361727092238
-47.4544393187392,27.3113119436661,-47.4033602037578,27.4984517573412
